r;rid;node1;node2;type;w
r;86179046;20164;3366385;11;52
r;86179081;20164;3366382;11;52
r;86180700;20164;3366193;11;52
r;86184220;20164;3365800;11;52
r;86184238;20164;3365799;11;52
r;86198682;20164;3364119;11;52
r;86200003;20164;3363931;11;52
r;86200138;20164;3363912;11;52
r;86211086;20164;3362556;11;52
r;86248042;20164;3373644;11;52
r;93711046;20164;3752711;11;52
r;1590858;20164;217654;22;52
r;1590859;20164;72454;22;52
r;433912;20164;29772;0;51
r;1982347;20164;228825;0;51
r;11471320;20164;165062;0;51
r;11472387;20164;155633;0;51
r;11473681;20164;71539;0;51
r;11476191;20164;27154;0;51
r;11477674;20164;152150;0;51
r;15330266;20164;59678;0;51
r;11785872;20164;109638;3;51
r;11785873;20164;59678;3;51
r;11785874;20164;60056;3;51
r;33818;20164;146885;4;51
r;237862;20164;108463;9;51
r;52456147;20164;2543011;11;51
r;52481625;20164;2488562;11;51
r;83641808;20164;3318456;11;51
r;84281727;20164;3336768;11;51
r;86165399;20164;3368050;11;51
r;86179037;20164;3366386;11;51
r;86179059;20164;3366384;11;51
r;86199823;20164;3363955;11;51
r;86200010;20164;3363930;11;51
r;86200033;20164;3363927;11;51
r;86200081;20164;3363921;11;51
r;86200182;20164;3363906;11;51
r;86228588;20164;3360234;11;51
r;96710414;20164;121889;15;51
r;30398400;20164;1882074;128;51
r;394134677;20164;14958712;333;51
r;30944896;20164;113902;0;50
r;50473495;20164;2367277;11;50
r;55546170;20164;2453747;11;50
r;213866438;20164;9463190;11;50
r;213867095;20164;9462541;11;50
r;214087830;20164;9491651;11;50
r;214087915;20164;9491628;11;50
r;214087965;20164;9491616;11;50
r;218163337;20164;9756293;11;50
r;222143589;20164;9968222;11;50
r;298127573;20164;6286277;11;50
r;299486464;20164;6305552;11;50
r;301449608;20164;6338925;11;50
r;305202064;20164;6401412;11;50
r;323226406;20164;12626406;11;50
r;324935755;20164;12626403;11;50
r;324935769;20164;12626399;11;50
r;324935805;20164;12626388;11;50
r;324935810;20164;12626387;11;50
r;414755547;20164;15432259;11;50
r;416130505;20164;15953290;11;50
r;419587375;20164;16035110;11;50
r;419600188;20164;15504246;11;50
r;419629775;20164;15432257;11;50
r;423148969;20164;16143328;11;50
r;423732556;20164;16166006;11;50
r;423732620;20164;16166010;11;50
r;429222480;20164;16321079;11;50
r;433489089;20164;16437290;11;50
r;434381721;20164;16365331;11;50
r;471098188;20164;17252381;11;50
r;471109262;20164;17138726;11;50
r;471137100;20164;16879995;11;50
r;471318086;20164;15548070;11;50
r;471421031;20164;17345442;11;50
r;471430442;20164;15951737;11;50
r;471430447;20164;15383722;11;50
r;471430457;20164;16050689;11;50
r;471430462;20164;16035755;11;50
r;472748647;20164;16052513;11;50
r;472768875;20164;16052857;11;50
r;472805081;20164;16161430;11;50
r;472847325;20164;15690265;11;50
r;472847331;20164;15432263;11;50
r;472847340;20164;15574302;11;50
r;472847347;20164;15690264;11;50
r;472944710;20164;15432264;11;50
r;473033608;20164;17393025;11;50
r;473247819;20164;16059409;11;50
r;475547539;20164;17424211;11;50
r;88955875;20164;3230975;0;49
r;121440054;20164;6528237;11;49
r;96928211;20164;49337;32;49
r;30398404;20164;1882075;128;49
r;60011226;20164;81934;9;48
r;116941596;20164;5974254;11;48
r;484102;20164;172435;18;48
r;668048;20164;162759;36;48
r;9898091;20164;151556;0;47
r;30943306;20164;113902;3;47
r;60051591;20164;244620;6;47
r;60037295;20164;228289;9;47
r;53576966;20164;2403841;11;47
r;55632652;20164;2458425;11;47
r;256251104;20164;10435448;11;47
r;34132267;20164;28105;17;47
r;30398388;20164;1882071;128;47
r;30398396;20164;1882073;128;47
r;395280730;20164;14924866;333;47
r;395280732;20164;14923824;333;47
r;50161277;20164;2361335;11;46
r;52938334;20164;2382776;11;46
r;54241758;20164;2410885;11;46
r;55115020;20164;2435569;11;46
r;55412656;20164;2448157;11;46
r;9673802;20164;40310;0;45
r;9690072;20164;233133;0;45
r;54136803;20164;2586627;4;45
r;54175961;20164;2586629;4;45
r;96921037;20164;261738;6;45
r;55270493;20164;2441534;11;45
r;116939472;20164;5974689;11;45
r;96710408;20164;233824;15;45
r;96921036;20164;71211;17;45
r;96928234;20164;22264;32;45
r;96928235;20164;82489;32;45
r;78313942;20164;3230975;35;45
r;30398384;20164;1882070;128;45
r;19815750;20164;177254;0;44
r;55825183;20164;2468558;11;44
r;118537036;20164;6001776;11;44
r;236661643;20164;10141963;11;44
r;195471078;20164;103389;102;44
r;93542292;20164;275433;0;43
r;120291258;20164;2410174;0;43
r;60035673;20164;34898;9;43
r;60041563;20164;145953;9;43
r;53250786;20164;2398234;11;43
r;53485948;20164;2402566;11;43
r;320907905;20164;12425573;11;43
r;2078416;20164;191669;36;43
r;375302343;20164;14765058;128;43
r;12445537;20164;330964;0;42
r;59816923;20164;68439;6;42
r;54371694;20164;2415889;11;42
